,DATE,REGION,AGEGROUP,SEX,DEATHS
5386,2021-04-19,Wallonia,65-74,M,3
5387,2021-04-19,Wallonia,65-74,F,2
5388,2021-04-19,Wallonia,75-84,M,4
5389,2021-04-19,Wallonia,75-84,F,3
5390,2021-04-19,Wallonia,85+,M,2
5391,2021-04-19,Wallonia,85+,F,2
5392,2021-04-19,Flanders,45-64,M,2
5393,2021-04-19,Flanders,65-74,M,6
5394,2021-04-19,Flanders,65-74,F,5
5395,2021-04-19,Flanders,75-84,M,4
5396,2021-04-19,Flanders,75-84,F,2
5397,2021-04-19,Flanders,85+,M,3
5398,2021-04-19,Brussels,45-64,M,1
5399,2021-04-19,Brussels,45-64,F,1
5400,2021-04-19,Brussels,65-74,M,2
5401,2021-04-19,Brussels,75-84,M,6
5402,2021-04-19,Brussels,85+,F,1
5403,2021-04-20,Wallonia,45-64,M,2
5404,2021-04-20,Wallonia,45-64,F,1
5405,2021-04-20,Wallonia,65-74,M,2
5406,2021-04-20,Wallonia,65-74,F,1
5407,2021-04-20,Wallonia,75-84,M,3
5408,2021-04-20,Wallonia,75-84,F,1
5409,2021-04-20,Wallonia,85+,M,2
5410,2021-04-20,Wallonia,85+,F,2
5411,2021-04-20,Flanders,25-44,F,1
5412,2021-04-20,Flanders,65-74,M,2
5413,2021-04-20,Flanders,65-74,F,1
5414,2021-04-20,Flanders,75-84,M,7
5415,2021-04-20,Flanders,75-84,F,2
5416,2021-04-20,Flanders,85+,M,2
5417,2021-04-20,Flanders,85+,F,2
5418,2021-04-20,Brussels,45-64,M,2
5419,2021-04-20,Brussels,65-74,M,2
5420,2021-04-20,Brussels,85+,M,1
5421,2021-04-21,Wallonia,45-64,M,3
5422,2021-04-21,Wallonia,45-64,F,1
5423,2021-04-21,Wallonia,65-74,M,2
5424,2021-04-21,Wallonia,75-84,M,6
5425,2021-04-21,Wallonia,85+,F,2
5426,2021-04-21,Flanders,45-64,M,1
5427,2021-04-21,Flanders,45-64,F,1
5428,2021-04-21,Flanders,65-74,M,1
5429,2021-04-21,Flanders,65-74,F,2
5430,2021-04-21,Flanders,75-84,M,2
5431,2021-04-21,Flanders,75-84,F,3
5432,2021-04-21,Flanders,85+,M,1
5433,2021-04-21,Flanders,85+,F,2
5434,2021-04-21,Brussels,25-44,M,1
5435,2021-04-21,Brussels,45-64,M,2
5436,2021-04-21,Brussels,45-64,F,1
5437,2021-04-21,Brussels,65-74,F,3
5438,2021-04-21,Brussels,85+,M,1
5439,2021-04-21,Brussels,85+,F,1
5440,2021-04-22,Wallonia,65-74,M,6
5441,2021-04-22,Wallonia,75-84,M,3
5442,2021-04-22,Wallonia,75-84,F,2
5443,2021-04-22,Wallonia,85+,M,1
5444,2021-04-22,Wallonia,85+,F,5
5445,2021-04-22,Flanders,0-24,M,1
5446,2021-04-22,Flanders,45-64,M,2
5447,2021-04-22,Flanders,65-74,M,2
5448,2021-04-22,Flanders,65-74,F,3
5449,2021-04-22,Flanders,75-84,M,8
5450,2021-04-22,Flanders,75-84,F,2
5451,2021-04-22,Flanders,85+,F,3
5452,2021-04-22,Brussels,25-44,F,1
5453,2021-04-22,Brussels,45-64,F,1
5454,2021-04-22,Brussels,75-84,M,1
5455,2021-04-22,Brussels,75-84,F,1
5456,2021-04-22,Brussels,85+,F,1
5457,2021-04-23,Wallonia,45-64,M,3
5458,2021-04-23,Wallonia,65-74,M,5
5459,2021-04-23,Wallonia,65-74,F,3
5460,2021-04-23,Wallonia,75-84,M,3
5461,2021-04-23,Wallonia,75-84,F,3
5462,2021-04-23,Wallonia,85+,M,2
5463,2021-04-23,Wallonia,85+,F,3
5464,2021-04-23,Flanders,45-64,M,1
5465,2021-04-23,Flanders,65-74,M,2
5466,2021-04-23,Flanders,65-74,F,2
5467,2021-04-23,Flanders,75-84,M,3
5468,2021-04-23,Flanders,75-84,F,4
5469,2021-04-23,Flanders,85+,M,1
5470,2021-04-23,Flanders,85+,F,1
5471,2021-04-23,Brussels,45-64,M,1
5472,2021-04-23,Brussels,45-64,F,1
5473,2021-04-23,Brussels,75-84,M,3
5474,2021-04-23,Brussels,85+,F,1
5475,2021-04-24,Wallonia,0-24,F,1
5476,2021-04-24,Wallonia,45-64,M,2
5477,2021-04-24,Wallonia,65-74,M,4
5478,2021-04-24,Wallonia,65-74,F,1
5479,2021-04-24,Wallonia,75-84,M,2
5480,2021-04-24,Wallonia,75-84,F,3
5481,2021-04-24,Wallonia,85+,M,2
5482,2021-04-24,Wallonia,85+,F,5
5483,2021-04-24,Flanders,45-64,M,1
5484,2021-04-24,Flanders,45-64,F,1
5485,2021-04-24,Flanders,65-74,M,2
5486,2021-04-24,Flanders,75-84,M,3
5487,2021-04-24,Flanders,75-84,F,2
5488,2021-04-24,Flanders,85+,M,2
5489,2021-04-24,Flanders,85+,F,2
5490,2021-04-24,Brussels,65-74,M,1
5491,2021-04-24,Brussels,65-74,F,1
5492,2021-04-24,Brussels,75-84,F,1
5493,2021-04-25,Wallonia,45-64,M,2
5494,2021-04-25,Wallonia,65-74,M,3
5495,2021-04-25,Wallonia,75-84,M,2
5496,2021-04-25,Wallonia,75-84,F,1
5497,2021-04-25,Wallonia,85+,M,6
5498,2021-04-25,Flanders,65-74,M,4
5499,2021-04-25,Flanders,65-74,F,1
5500,2021-04-25,Flanders,75-84,M,4
5501,2021-04-25,Flanders,75-84,F,2
5502,2021-04-25,Flanders,85+,M,5
5503,2021-04-25,Brussels,45-64,M,1
5504,2021-04-25,Brussels,65-74,M,4
5505,2021-04-25,Brussels,75-84,F,3
5506,2021-04-25,Brussels,85+,F,1
5507,2021-04-26,Wallonia,45-64,F,2
5508,2021-04-26,Wallonia,65-74,M,4
5509,2021-04-26,Wallonia,75-84,M,4
5510,2021-04-26,Wallonia,75-84,F,5
5511,2021-04-26,Wallonia,85+,F,1
5512,2021-04-26,Flanders,45-64,M,2
5513,2021-04-26,Flanders,65-74,M,4
5514,2021-04-26,Flanders,65-74,F,2
5515,2021-04-26,Flanders,75-84,M,9
5516,2021-04-26,Flanders,85+,M,2
5517,2021-04-26,Flanders,85+,F,2
5518,2021-04-26,Brussels,45-64,M,1
5519,2021-04-26,Brussels,45-64,F,1
5520,2021-04-26,Brussels,65-74,M,1
5521,2021-04-26,Brussels,65-74,F,2
5522,2021-04-26,Brussels,75-84,M,1
5523,2021-04-26,Brussels,85+,M,1
5524,2021-04-27,Wallonia,45-64,M,1
5525,2021-04-27,Wallonia,65-74,M,3
5526,2021-04-27,Wallonia,75-84,M,3
5527,2021-04-27,Wallonia,75-84,F,2
5528,2021-04-27,Wallonia,85+,M,1
5529,2021-04-27,Wallonia,85+,F,2
5530,2021-04-27,Flanders,45-64,M,2
5531,2021-04-27,Flanders,65-74,M,1
5532,2021-04-27,Flanders,75-84,M,3
5533,2021-04-27,Flanders,75-84,F,1
5534,2021-04-27,Flanders,85+,M,1
5535,2021-04-27,Flanders,85+,F,2
5536,2021-04-27,Brussels,75-84,F,2
5537,2021-04-27,Brussels,85+,F,2
5538,2021-04-28,Wallonia,45-64,F,2
5539,2021-04-28,Wallonia,65-74,M,2
5540,2021-04-28,Wallonia,65-74,F,1
5541,2021-04-28,Wallonia,75-84,M,2
5542,2021-04-28,Wallonia,75-84,F,3
5543,2021-04-28,Wallonia,85+,M,1
5544,2021-04-28,Wallonia,85+,F,4
5545,2021-04-28,Flanders,45-64,F,1
5546,2021-04-28,Flanders,65-74,M,4
5547,2021-04-28,Flanders,65-74,F,3
5548,2021-04-28,Flanders,75-84,M,7
5549,2021-04-28,Flanders,75-84,F,1
5550,2021-04-28,Flanders,85+,M,5
5551,2021-04-28,Flanders,85+,F,3
5552,2021-04-28,Brussels,45-64,M,1
5553,2021-04-28,Brussels,65-74,M,2
5554,2021-04-28,Brussels,65-74,F,1
5555,2021-04-28,Brussels,75-84,M,2
5556,2021-04-28,Brussels,75-84,F,1
5557,2021-04-28,Brussels,85+,M,3
5558,2021-04-29,Wallonia,25-44,M,1
5559,2021-04-29,Wallonia,45-64,F,1
5560,2021-04-29,Wallonia,65-74,M,4
5561,2021-04-29,Wallonia,65-74,F,1
5562,2021-04-29,Wallonia,75-84,M,4
5563,2021-04-29,Wallonia,75-84,F,2
5564,2021-04-29,Wallonia,85+,M,1
5565,2021-04-29,Wallonia,85+,F,3
5566,2021-04-29,Flanders,65-74,M,5
5567,2021-04-29,Flanders,65-74,F,1
5568,2021-04-29,Flanders,75-84,M,5
5569,2021-04-29,Flanders,75-84,F,2
5570,2021-04-29,Flanders,85+,M,1
5571,2021-04-29,Flanders,85+,F,2
5572,2021-04-29,Brussels,0-24,M,1
5573,2021-04-29,Brussels,45-64,M,3
5574,2021-04-29,Brussels,65-74,M,1
5575,2021-04-29,Brussels,65-74,F,1
5576,2021-04-29,Brussels,75-84,M,2
5577,2021-04-29,Brussels,75-84,F,3
5578,2021-04-29,Brussels,85+,F,2
5579,2021-04-30,Wallonia,45-64,M,2
5580,2021-04-30,Wallonia,65-74,M,1
5581,2021-04-30,Wallonia,75-84,M,4
5582,2021-04-30,Wallonia,75-84,F,5
5583,2021-04-30,Wallonia,85+,M,5
5584,2021-04-30,Wallonia,85+,F,1
5585,2021-04-30,Flanders,45-64,F,1
5586,2021-04-30,Flanders,65-74,M,2
5587,2021-04-30,Flanders,75-84,M,3
5588,2021-04-30,Flanders,75-84,F,1
5589,2021-04-30,Flanders,85+,M,1
5590,2021-04-30,Brussels,45-64,M,1
5591,2021-04-30,Brussels,75-84,M,3
5592,2021-04-30,Brussels,75-84,F,1
5593,2021-04-30,Brussels,85+,M,1
5594,2021-04-30,Brussels,85+,F,1
5595,2021-05-01,Wallonia,45-64,M,4
5596,2021-05-01,Wallonia,65-74,M,2
5597,2021-05-01,Wallonia,65-74,F,1
5598,2021-05-01,Wallonia,75-84,M,1
5599,2021-05-01,Wallonia,75-84,F,3
5600,2021-05-01,Wallonia,85+,M,1
5601,2021-05-01,Flanders,45-64,M,1
5602,2021-05-01,Flanders,65-74,M,1
5603,2021-05-01,Flanders,65-74,F,1
5604,2021-05-01,Flanders,75-84,M,2
5605,2021-05-01,Flanders,75-84,F,3
5606,2021-05-01,Flanders,85+,M,4
5607,2021-05-01,Flanders,85+,F,2
5608,2021-05-01,Brussels,75-84,F,1
5609,2021-05-01,Brussels,85+,M,1
5610,2021-05-02,Wallonia,45-64,F,2
5611,2021-05-02,Wallonia,65-74,M,2
5612,2021-05-02,Wallonia,65-74,F,4
5613,2021-05-02,Wallonia,75-84,M,3
5614,2021-05-02,Wallonia,75-84,F,1
5615,2021-05-02,Wallonia,85+,M,1
5616,2021-05-02,Wallonia,85+,F,2
5617,2021-05-02,Flanders,65-74,M,3
5618,2021-05-02,Flanders,75-84,M,3
5619,2021-05-02,Flanders,75-84,F,2
5620,2021-05-02,Flanders,85+,M,1
5621,2021-05-02,Flanders,85+,F,1
5622,2021-05-02,Brussels,45-64,M,1
5623,2021-05-02,Brussels,45-64,F,1
5624,2021-05-02,Brussels,65-74,M,3
5625,2021-05-02,Brussels,75-84,M,1
5626,2021-05-02,Brussels,75-84,F,1
5627,2021-05-02,Brussels,85+,M,2
5628,2021-05-03,Wallonia,45-64,M,1
5629,2021-05-03,Wallonia,65-74,M,1
5630,2021-05-03,Wallonia,65-74,F,2
5631,2021-05-03,Wallonia,75-84,M,7
5632,2021-05-03,Wallonia,75-84,F,1
5633,2021-05-03,Wallonia,85+,M,3
5634,2021-05-03,Wallonia,85+,F,2
5635,2021-05-03,Flanders,45-64,M,4
5636,2021-05-03,Flanders,65-74,M,2
5637,2021-05-03,Flanders,75-84,M,5
5638,2021-05-03,Flanders,75-84,F,2
5639,2021-05-03,Flanders,85+,M,1
5640,2021-05-03,Flanders,85+,F,2
5641,2021-05-03,Brussels,45-64,M,2
5642,2021-05-03,Brussels,45-64,F,1
5643,2021-05-03,Brussels,65-74,M,1
5644,2021-05-03,Brussels,65-74,F,1
5645,2021-05-03,Brussels,75-84,M,1
5646,2021-05-03,Brussels,75-84,F,1
5647,2021-05-03,Brussels,85+,M,1
5648,2021-05-03,Brussels,85+,F,2
5649,2021-05-04,Wallonia,65-74,M,6
5650,2021-05-04,Wallonia,65-74,F,2
5651,2021-05-04,Wallonia,75-84,M,4
5652,2021-05-04,Wallonia,75-84,F,1
5653,2021-05-04,Wallonia,85+,M,1
5654,2021-05-04,Wallonia,85+,F,4
5655,2021-05-04,Flanders,25-44,F,1
5656,2021-05-04,Flanders,45-64,M,2
5657,2021-05-04,Flanders,65-74,M,1
5658,2021-05-04,Flanders,65-74,F,2
5659,2021-05-04,Flanders,75-84,M,4
5660,2021-05-04,Flanders,75-84,F,1
5661,2021-05-04,Flanders,85+,M,4
5662,2021-05-04,Flanders,85+,F,1
5663,2021-05-04,Brussels,45-64,M,2
5664,2021-05-04,Brussels,45-64,F,1
5665,2021-05-04,Brussels,75-84,M,1
5666,2021-05-04,Brussels,75-84,F,1
5667,2021-05-04,Brussels,85+,M,1
5668,2021-05-05,Wallonia,45-64,M,1
5669,2021-05-05,Wallonia,45-64,F,1
5670,2021-05-05,Wallonia,65-74,M,8
5671,2021-05-05,Wallonia,75-84,M,3
5672,2021-05-05,Wallonia,75-84,F,2
5673,2021-05-05,Wallonia,85+,F,1
5674,2021-05-05,Flanders,65-74,M,3
5675,2021-05-05,Flanders,65-74,F,2
5676,2021-05-05,Flanders,75-84,M,1
5677,2021-05-05,Flanders,75-84,F,1
5678,2021-05-05,Flanders,85+,M,3
5679,2021-05-05,Flanders,85+,F,6
5680,2021-05-05,Brussels,45-64,M,1
5681,2021-05-05,Brussels,75-84,M,1
5682,2021-05-05,Brussels,75-84,F,2
5683,2021-05-05,Brussels,85+,F,2
5684,2021-05-06,Wallonia,45-64,M,1
5685,2021-05-06,Wallonia,45-64,F,3
5686,2021-05-06,Wallonia,65-74,M,3
5687,2021-05-06,Wallonia,65-74,F,2
5688,2021-05-06,Wallonia,75-84,M,5
5689,2021-05-06,Wallonia,75-84,F,3
5690,2021-05-06,Wallonia,85+,M,1
5691,2021-05-06,Wallonia,85+,F,1
5692,2021-05-06,Flanders,45-64,M,3
5693,2021-05-06,Flanders,45-64,F,1
5694,2021-05-06,Flanders,65-74,M,1
5695,2021-05-06,Flanders,65-74,F,2
5696,2021-05-06,Flanders,75-84,M,3
5697,2021-05-06,Flanders,85+,M,3
5698,2021-05-06,Brussels,65-74,M,3
5699,2021-05-06,Brussels,75-84,M,1
5700,2021-05-06,Brussels,85+,M,1
5701,2021-05-06,Brussels,85+,F,1
5702,2021-05-07,Wallonia,45-64,M,2
5703,2021-05-07,Wallonia,65-74,M,2
5704,2021-05-07,Wallonia,65-74,F,1
5705,2021-05-07,Wallonia,75-84,M,1
5706,2021-05-07,Wallonia,75-84,F,2
5707,2021-05-07,Wallonia,85+,F,4
5708,2021-05-07,Flanders,45-64,F,1
5709,2021-05-07,Flanders,65-74,M,4
5710,2021-05-07,Flanders,75-84,M,2
5711,2021-05-07,Flanders,75-84,F,1
5712,2021-05-07,Flanders,85+,M,2
5713,2021-05-07,Flanders,85+,F,1
5714,2021-05-07,Brussels,45-64,M,2
5715,2021-05-07,Brussels,85+,M,1
5716,2021-05-08,Wallonia,45-64,M,2
5717,2021-05-08,Wallonia,45-64,F,1
5718,2021-05-08,Wallonia,65-74,M,8
5719,2021-05-08,Wallonia,65-74,F,1
5720,2021-05-08,Wallonia,75-84,M,1
5721,2021-05-08,Wallonia,75-84,F,4
5722,2021-05-08,Wallonia,85+,M,1
5723,2021-05-08,Wallonia,85+,F,1
5724,2021-05-08,Flanders,45-64,M,2
5725,2021-05-08,Flanders,45-64,F,2
5726,2021-05-08,Flanders,75-84,M,2
5727,2021-05-08,Flanders,75-84,F,2
5728,2021-05-08,Flanders,85+,M,2
5729,2021-05-08,Brussels,45-64,M,4
5730,2021-05-08,Brussels,65-74,M,3
5731,2021-05-08,Brussels,65-74,F,3
5732,2021-05-08,Brussels,75-84,F,2
5733,2021-05-08,Brussels,85+,F,1
5734,2021-05-09,Wallonia,45-64,M,2
5735,2021-05-09,Wallonia,45-64,F,2
5736,2021-05-09,Wallonia,65-74,M,4
5737,2021-05-09,Wallonia,75-84,M,5
5738,2021-05-09,Wallonia,75-84,F,1
5739,2021-05-09,Wallonia,85+,M,2
5740,2021-05-09,Wallonia,85+,F,3
5741,2021-05-09,Flanders,45-64,F,2
5742,2021-05-09,Flanders,65-74,M,1
5743,2021-05-09,Flanders,75-84,M,3
5744,2021-05-09,Flanders,75-84,F,1
5745,2021-05-09,Flanders,85+,M,1
5746,2021-05-09,Flanders,85+,F,1
5747,2021-05-09,Brussels,45-64,M,1
5748,2021-05-09,Brussels,65-74,F,1
5749,2021-05-09,Brussels,75-84,M,1
5750,2021-05-09,Brussels,85+,M,1
5751,2021-05-10,Wallonia,45-64,M,1
5752,2021-05-10,Wallonia,65-74,M,3
5753,2021-05-10,Wallonia,65-74,F,3
5754,2021-05-10,Wallonia,75-84,M,3
5755,2021-05-10,Wallonia,85+,M,1
5756,2021-05-10,Wallonia,85+,F,2
5757,2021-05-10,Flanders,45-64,M,1
5758,2021-05-10,Flanders,65-74,F,3
5759,2021-05-10,Flanders,75-84,M,2
5760,2021-05-10,Flanders,75-84,F,2
5761,2021-05-10,Flanders,85+,M,3
5762,2021-05-10,Flanders,85+,F,1
5763,2021-05-10,Brussels,45-64,M,1
5764,2021-05-10,Brussels,65-74,F,1
5765,2021-05-10,Brussels,75-84,F,1
5766,2021-05-11,Wallonia,65-74,M,3
5767,2021-05-11,Wallonia,65-74,F,1
5768,2021-05-11,Wallonia,75-84,F,2
5769,2021-05-11,Wallonia,85+,F,1
5770,2021-05-11,Flanders,45-64,F,1
5771,2021-05-11,Flanders,65-74,M,1
5772,2021-05-11,Flanders,75-84,M,1
5773,2021-05-11,Flanders,75-84,F,2
5774,2021-05-11,Flanders,85+,M,1
5775,2021-05-11,Flanders,85+,F,2
5776,2021-05-11,Brussels,65-74,F,1
5777,2021-05-11,Brussels,75-84,F,1
5778,2021-05-12,Wallonia,45-64,M,2
5779,2021-05-12,Wallonia,45-64,F,1
5780,2021-05-12,Wallonia,65-74,M,1
5781,2021-05-12,Wallonia,65-74,F,1
5782,2021-05-12,Wallonia,75-84,M,1
5783,2021-05-12,Wallonia,85+,M,2
5784,2021-05-12,Wallonia,85+,F,1
5785,2021-05-12,Flanders,65-74,M,1
5786,2021-05-12,Flanders,65-74,F,2
5787,2021-05-12,Flanders,75-84,M,1
5788,2021-05-12,Flanders,85+,M,1
5789,2021-05-12,Flanders,85+,F,1
5790,2021-05-12,Brussels,65-74,M,1
5791,2021-05-12,Brussels,75-84,M,1
5792,2021-05-12,Brussels,75-84,F,1
5793,2021-05-12,Brussels,85+,M,1
5794,2021-05-13,Wallonia,65-74,M,2
5795,2021-05-13,Wallonia,85+,M,1
5796,2021-05-13,Wallonia,85+,F,1
5797,2021-05-13,Flanders,45-64,M,1
5798,2021-05-13,Flanders,65-74,M,2
5799,2021-05-13,Flanders,65-74,F,1
5800,2021-05-13,Flanders,75-84,M,1
5801,2021-05-13,Flanders,85+,M,2
5802,2021-05-13,Flanders,85+,F,2
5803,2021-05-13,Brussels,65-74,M,1
5804,2021-05-13,Brussels,65-74,F,1
5805,2021-05-13,Brussels,75-84,M,4
5806,2021-05-13,Brussels,85+,M,1
5807,2021-05-13,Brussels,85+,F,1
5808,2021-05-14,Wallonia,45-64,M,2
5809,2021-05-14,Wallonia,65-74,M,2
5810,2021-05-14,Wallonia,65-74,F,1
5811,2021-05-14,Wallonia,75-84,M,4
5812,2021-05-14,Wallonia,85+,M,1
5813,2021-05-14,Wallonia,85+,F,1
5814,2021-05-14,Flanders,45-64,M,1
5815,2021-05-14,Flanders,65-74,M,2
5816,2021-05-14,Flanders,65-74,F,2
5817,2021-05-14,Flanders,75-84,M,1
5818,2021-05-14,Flanders,75-84,F,1
5819,2021-05-14,Brussels,45-64,M,1
5820,2021-05-14,Brussels,75-84,M,1
5821,2021-05-15,Wallonia,45-64,M,1
5822,2021-05-15,Wallonia,45-64,F,1
5823,2021-05-15,Wallonia,65-74,M,1
5824,2021-05-15,Wallonia,65-74,F,2
5825,2021-05-15,Wallonia,75-84,M,4
5826,2021-05-15,Wallonia,85+,M,1
5827,2021-05-15,Wallonia,85+,F,1
5828,2021-05-15,Flanders,25-44,F,1
5829,2021-05-15,Flanders,45-64,F,1
5830,2021-05-15,Flanders,65-74,M,2
5831,2021-05-15,Flanders,65-74,F,1
5832,2021-05-15,Flanders,75-84,M,3
5833,2021-05-15,Flanders,75-84,F,1
5834,2021-05-15,Flanders,85+,M,1
5835,2021-05-15,Flanders,85+,F,1
5836,2021-05-16,Wallonia,45-64,M,1
5837,2021-05-16,Wallonia,65-74,M,3
5838,2021-05-16,Wallonia,65-74,F,2
5839,2021-05-16,Wallonia,75-84,M,1
5840,2021-05-16,Wallonia,85+,M,1
5841,2021-05-16,Wallonia,85+,F,2
5842,2021-05-16,Flanders,25-44,F,1
5843,2021-05-16,Flanders,45-64,F,1
5844,2021-05-16,Flanders,65-74,M,3
5845,2021-05-16,Flanders,75-84,M,1
5846,2021-05-16,Brussels,65-74,M,1
5847,2021-05-17,Wallonia,65-74,M,3
5848,2021-05-17,Wallonia,65-74,F,1
5849,2021-05-17,Wallonia,75-84,M,2
5850,2021-05-17,Wallonia,85+,M,1
5851,2021-05-17,Wallonia,85+,F,1
5852,2021-05-17,Flanders,45-64,M,1
5853,2021-05-17,Flanders,65-74,M,3
5854,2021-05-17,Flanders,65-74,F,1
5855,2021-05-17,Flanders,75-84,M,3
5856,2021-05-17,Flanders,85+,M,1
5857,2021-05-17,Flanders,85+,F,2
5858,2021-05-17,Brussels,0-24,M,1
5859,2021-05-17,Brussels,65-74,M,1
5860,2021-05-17,Brussels,75-84,F,2
5861,2021-05-17,Brussels,85+,F,1
5862,2021-05-18,Wallonia,45-64,M,1
5863,2021-05-18,Wallonia,65-74,F,1
5864,2021-05-18,Wallonia,75-84,M,1
5865,2021-05-18,Wallonia,75-84,F,3
5866,2021-05-18,Wallonia,85+,M,1
5867,2021-05-18,Wallonia,85+,F,1
5868,2021-05-18,Flanders,45-64,M,1
5869,2021-05-18,Flanders,65-74,F,2
5870,2021-05-18,Flanders,85+,M,1
5871,2021-05-18,Flanders,85+,F,2
5872,2021-05-18,Brussels,65-74,M,1
5873,2021-05-18,Brussels,75-84,M,1
5874,2021-05-18,Brussels,85+,M,1
5875,2021-05-19,Wallonia,65-74,M,2
5876,2021-05-19,Wallonia,65-74,F,3
5877,2021-05-19,Wallonia,75-84,M,2
5878,2021-05-19,Wallonia,85+,M,4
5879,2021-05-19,Wallonia,85+,F,2
5880,2021-05-19,Flanders,45-64,M,2
5881,2021-05-19,Flanders,45-64,F,1
5882,2021-05-19,Flanders,65-74,M,2
5883,2021-05-19,Flanders,65-74,F,1
5884,2021-05-19,Flanders,75-84,M,1
5885,2021-05-19,Flanders,75-84,F,1
5886,2021-05-19,Flanders,85+,M,1
5887,2021-05-19,Flanders,85+,F,2
5888,2021-05-19,Brussels,75-84,M,1
5889,2021-05-20,Wallonia,45-64,M,3
5890,2021-05-20,Wallonia,65-74,M,2
5891,2021-05-20,Wallonia,65-74,F,2
5892,2021-05-20,Wallonia,85+,M,1
5893,2021-05-20,Wallonia,85+,F,1
5894,2021-05-20,Flanders,45-64,M,1
5895,2021-05-20,Flanders,65-74,F,2
5896,2021-05-20,Flanders,85+,F,1
5897,2021-05-20,Brussels,65-74,M,1
5898,2021-05-20,Brussels,75-84,M,1
5899,2021-05-20,Brussels,85+,F,1
5900,2021-05-21,Wallonia,45-64,M,1
5901,2021-05-21,Wallonia,65-74,M,2
5902,2021-05-21,Wallonia,65-74,F,1
5903,2021-05-21,Wallonia,75-84,M,4
5904,2021-05-21,Wallonia,75-84,F,2
5905,2021-05-21,Flanders,45-64,M,2
5906,2021-05-21,Flanders,65-74,M,1
5907,2021-05-21,Flanders,75-84,M,3
5908,2021-05-21,Flanders,85+,M,1
5909,2021-05-21,Brussels,45-64,M,1
5910,2021-05-21,Brussels,85+,F,1
5911,2021-05-22,Wallonia,45-64,M,2
5912,2021-05-22,Wallonia,45-64,F,3
5913,2021-05-22,Wallonia,65-74,F,1
5914,2021-05-22,Wallonia,75-84,F,2
5915,2021-05-22,Wallonia,85+,M,1
5916,2021-05-22,Wallonia,85+,F,1
5917,2021-05-22,Flanders,45-64,M,2
5918,2021-05-22,Flanders,45-64,F,1
5919,2021-05-22,Flanders,65-74,M,1
5920,2021-05-22,Flanders,65-74,F,1
5921,2021-05-22,Flanders,85+,F,1
5922,2021-05-22,Brussels,65-74,M,1
5923,2021-05-22,Brussels,75-84,M,1
5924,2021-05-23,Wallonia,65-74,M,2
5925,2021-05-23,Wallonia,75-84,M,2
5926,2021-05-23,Wallonia,75-84,F,1
5927,2021-05-23,Wallonia,85+,M,2
5928,2021-05-23,Flanders,85+,M,1
5929,2021-05-23,Brussels,65-74,F,2
5930,2021-05-23,Brussels,85+,M,1
5931,2021-05-24,Wallonia,65-74,M,1
5932,2021-05-24,Wallonia,75-84,M,3
5933,2021-05-24,Wallonia,75-84,F,1
5934,2021-05-24,Wallonia,85+,M,2
5935,2021-05-24,Flanders,65-74,M,1
5936,2021-05-24,Flanders,65-74,F,2
5937,2021-05-24,Flanders,75-84,M,1
5938,2021-05-24,Flanders,75-84,F,3
5939,2021-05-24,Brussels,45-64,M,2
5940,2021-05-24,Brussels,65-74,M,1
5941,2021-05-24,Brussels,65-74,F,1
5942,2021-05-24,Brussels,75-84,M,1
5943,2021-05-25,Wallonia,45-64,M,1
5944,2021-05-25,Wallonia,65-74,M,4
5945,2021-05-25,Wallonia,65-74,F,1
5946,2021-05-25,Wallonia,75-84,F,1
5947,2021-05-25,Wallonia,85+,F,1
5948,2021-05-25,Flanders,45-64,M,1
5949,2021-05-25,Flanders,45-64,F,1
5950,2021-05-25,Flanders,65-74,M,1
5951,2021-05-25,Flanders,75-84,F,1
5952,2021-05-25,Flanders,85+,M,3
5953,2021-05-25,Brussels,45-64,M,1
5954,2021-05-26,Wallonia,45-64,M,1
5955,2021-05-26,Wallonia,65-74,M,1
5956,2021-05-26,Wallonia,75-84,F,1
5957,2021-05-26,Wallonia,85+,M,1
5958,2021-05-26,Wallonia,85+,F,1
5959,2021-05-26,Flanders,45-64,M,1
5960,2021-05-26,Flanders,65-74,M,3
5961,2021-05-26,Flanders,75-84,M,3
5962,2021-05-26,Brussels,65-74,F,1
5963,2021-05-26,Brussels,85+,F,1
5964,2021-05-27,Wallonia,45-64,M,1
5965,2021-05-27,Wallonia,75-84,M,2
5966,2021-05-27,Flanders,65-74,M,1
5967,2021-05-27,Flanders,75-84,F,1
5968,2021-05-27,Brussels,25-44,M,1
5969,2021-05-28,Wallonia,45-64,M,1
5970,2021-05-28,Wallonia,65-74,F,2
5971,2021-05-28,Wallonia,85+,M,1
5972,2021-05-28,Flanders,65-74,M,1
5973,2021-05-28,Flanders,75-84,M,1
5974,2021-05-28,Flanders,75-84,F,1
5975,2021-05-28,Flanders,85+,F,1
5976,2021-05-28,Brussels,25-44,M,1
5977,2021-05-28,Brussels,45-64,M,1
5978,2021-05-28,Brussels,75-84,M,1
5979,2021-05-29,Wallonia,65-74,M,2
5980,2021-05-29,Wallonia,65-74,F,1
5981,2021-05-29,Wallonia,75-84,F,3
5982,2021-05-29,Flanders,45-64,M,1
5983,2021-05-29,Flanders,65-74,M,2
5984,2021-05-29,Flanders,85+,M,2
5985,2021-05-29,Brussels,45-64,M,2
5986,2021-05-29,Brussels,65-74,F,1
5987,2021-05-29,Brussels,75-84,M,1
5988,2021-05-29,Brussels,85+,F,1
5989,2021-05-30,Wallonia,65-74,M,1
